,carat,cut,color,clarity,depth,table,x,y,z,clarity_scale,price_predict
740,1.03,Premium,E,VS2,61.3,61.0,6.53,6.46,3.98,6,6132.32177238539
741,2.23,Premium,J,VS1,61.7,58.0,8.41,8.34,5.17,7,14946.052926854916
742,1.5,Ideal,H,SI1,61.6,57.0,7.34,7.24,4.49,5,8176.264918937191
743,1.21,Premium,I,VS2,61.6,61.0,6.86,6.8,4.21,6,7302.610020399665
744,1.76,Ideal,I,VVS2,60.2,58.0,7.84,7.87,4.73,8,12902.109780303117
745,1.03,Premium,H,I1,61.1,60.0,6.46,6.51,3.96,1,1073.274267180248
746,1.0,Premium,G,VS1,59.1,61.0,6.54,6.48,3.85,7,6949.083232090705
747,1.13,Ideal,E,VS2,61.7,57.0,6.67,6.71,4.13,6,6782.481910171098
748,1.03,Good,J,SI2,64.1,62.0,6.37,6.33,4.07,4,4108.702770303333
749,1.5,Premium,I,SI2,59.5,62.0,7.46,7.39,4.42,4,7164.4554178961625
750,1.07,Ideal,H,VVS2,61.3,57.0,6.6,6.62,4.05,8,8416.00482958173
751,1.01,Good,I,VS2,62.5,59.0,6.3,6.37,3.96,6,6002.289744828247
752,1.51,Ideal,E,SI2,62.5,57.0,7.29,7.34,4.57,4,7229.471431674732
753,1.24,Very Good,I,VS1,59.4,58.0,7.04,7.09,4.2,7,8509.467562776406
754,2.25,Premium,I,SI1,60.1,60.0,8.55,8.51,5.13,5,13052.465952330002
755,4.13,Fair,H,I1,64.8,61.0,10.0,9.85,6.43,1,21228.238538537204
756,1.01,Ideal,E,SI2,61.1,57.0,6.48,6.52,3.97,4,3978.6707427461915
757,1.22,Ideal,G,VS1,62.6,54.4,6.77,6.83,4.26,7,8379.435535219263
758,1.11,Ideal,E,VVS2,62.9,55.0,6.56,6.62,4.14,8,8676.068884696013
759,1.66,Ideal,F,I1,62.1,58.0,7.6,7.56,4.71,1,5169.283135230209
760,1.06,Ideal,F,SI1,62.2,57.0,6.52,6.5,4.05,5,5315.560312680076
761,1.52,Premium,H,VS1,60.6,58.0,7.46,7.39,4.5,7,10329.91594857639
762,1.03,Very Good,H,SI1,60.4,60.0,6.41,6.53,3.91,5,5120.512271344362
763,1.23,Ideal,H,SI2,60.6,56.0,6.94,6.92,4.2,4,5409.02304587475
764,1.5,Good,H,SI2,59.8,61.0,7.39,7.49,4.45,4,7164.4554178961625
765,1.0,Premium,J,SI1,60.8,58.0,6.39,6.44,3.9,5,4925.464230008651
766,1.08,Very Good,I,VS1,62.5,57.0,6.51,6.54,4.08,7,7469.211342319273
767,1.7,Very Good,G,VS2,63.1,57.0,7.53,7.62,4.78,6,10488.394695549634
768,1.51,Very Good,E,VS2,63.3,61.0,7.24,7.17,4.56,6,9253.09043375679
769,1.09,Ideal,H,VS2,61.3,56.0,6.57,6.63,4.05,6,6522.417855056816
770,1.0,Ideal,F,SI2,61.0,55.0,6.45,6.41,3.92,4,3913.654728967622
771,1.51,Very Good,G,SI2,63.1,58.0,7.23,7.19,4.55,4,7229.471431674732
772,1.01,Ideal,G,VVS2,61.1,57.0,6.49,6.54,3.98,8,8025.908746910305
773,1.06,Very Good,G,VS1,63.0,56.0,6.47,6.51,4.09,7,7339.17931476213
774,1.23,Ideal,G,SI2,58.8,60.0,7.01,7.08,4.14,4,5409.02304587475
775,2.01,Ideal,J,SI1,62.8,58.0,8.02,7.97,5.02,5,11492.0816216443
776,1.01,Premium,H,VS2,62.6,61.0,6.33,6.29,3.95,6,6002.289744828247
777,1.21,Premium,D,VS1,60.2,59.0,6.89,6.86,4.14,7,8314.419521440692
778,1.2,Ideal,I,VVS2,62.9,55.0,6.75,6.79,4.26,8,9261.213008703151
779,1.64,Premium,J,SI2,63.0,58.0,7.54,7.49,4.74,4,8074.679610796153
780,1.05,Ideal,I,SI1,60.4,57.0,6.6,6.58,3.98,5,5250.544298901505
781,1.23,Very Good,H,SI1,62.3,58.0,6.79,6.83,4.24,5,6420.832546915779
782,1.06,Good,F,SI2,62.2,61.0,6.47,6.53,4.04,4,4303.750811639047
783,1.63,Very Good,I,SI1,61.9,60.0,7.51,7.55,4.66,5,9021.47309805861
784,1.51,Very Good,J,VS2,60.2,59.0,7.35,7.36,4.43,6,9253.09043375679
785,1.58,Premium,G,VS1,62.4,60.0,7.46,7.38,4.63,7,10720.012031247812
786,1.5,Premium,J,SI1,62.1,57.0,7.42,7.26,4.56,5,8176.264918937191
787,1.15,Ideal,I,VS1,62.1,55.0,6.76,6.67,4.18,7,7924.323438769266
788,1.57,Good,G,VS2,57.8,60.0,7.66,7.6,4.41,6,9643.186516428215
789,1.58,Ideal,J,VVS1,61.5,56.0,7.48,7.5,4.61,9,12743.63103332987
790,1.08,Premium,H,SI1,62.6,56.0,6.58,6.52,4.1,5,5445.592340237217
791,1.04,Ideal,F,VS2,62.1,57.0,6.53,6.48,4.04,6,6197.337786163962
792,1.21,Ideal,D,VS2,60.9,60.0,6.91,6.86,4.19,6,7302.610020399665
793,1.31,Ideal,H,VS1,61.5,55.0,7.02,7.05,4.33,7,8964.579659226401
794,1.02,Good,E,SI1,63.7,62.0,6.31,6.4,4.05,5,5055.496257565792
795,2.01,Good,G,SI1,63.9,60.0,7.81,7.75,4.97,5,11492.0816216443
796,1.03,Very Good,G,VS1,60.7,58.0,6.5,6.55,3.96,7,7144.131273426419
797,2.18,Very Good,G,SI2,63.1,58.0,8.29,8.23,5.21,4,11585.54435483898
798,2.3,Ideal,G,SI2,61.6,57.0,8.47,8.41,5.2,4,12365.736520181827
799,1.02,Very Good,F,SI1,60.7,59.0,6.49,6.55,3.96,5,5055.496257565792
800,2.04,Very Good,H,SI2,60.0,60.0,8.21,8.17,4.91,4,10675.32016193899
801,1.01,Very Good,I,SI1,64.4,54.0,6.31,6.4,4.09,5,4990.48024378722
802,1.0,Very Good,F,VS1,62.1,60.0,6.33,6.42,3.96,7,6949.083232090705
803,1.2,Very Good,G,SI1,63.4,55.0,6.72,6.65,4.24,5,6225.784505580066
804,1.71,Very Good,F,VS2,63.5,59.0,7.51,7.46,4.75,6,10553.410709328205
805,1.59,Ideal,H,VS1,61.8,57.0,7.42,7.49,4.61,7,10785.028045026384
806,1.5,Premium,E,SI2,61.2,59.0,7.41,7.36,4.52,4,7164.4554178961625
807,1.22,Ideal,H,SI1,61.9,55.0,6.82,6.87,4.24,5,6355.816533137207
808,1.7,Premium,G,VS2,59.0,58.0,7.85,7.8,4.62,6,10488.394695549634
809,1.07,Premium,I,I1,59.8,59.0,6.68,6.62,3.98,1,1333.3383222945322
810,1.12,Ideal,D,I1,60.6,55.0,6.73,6.76,4.09,1,1658.418391187386
811,1.28,Ideal,G,VVS2,61.2,54.0,7.03,7.06,4.31,8,9781.341118931718
812,1.54,Ideal,G,VS2,60.6,57.0,7.55,7.49,4.56,6,9448.1384750925
813,2.5,Fair,G,SI2,67.0,57.0,8.36,8.29,5.58,4,13666.056795753242
814,1.07,Premium,H,VS2,62.1,59.0,6.52,6.56,4.06,6,6392.385827499673
815,2.01,Premium,I,SI2,58.2,61.0,8.24,8.2,4.78,4,10480.272120603275
816,1.04,Very Good,D,IF,61.3,56.0,6.53,6.55,4.01,10,10244.575790328077
817,1.12,Premium,G,I1,60.3,60.0,6.75,6.69,4.05,1,1658.418391187386
818,1.01,Premium,D,SI1,62.9,59.0,6.43,6.39,4.03,5,4990.48024378722
819,1.16,Ideal,G,VS2,62.5,56.0,6.67,6.73,4.19,6,6977.529951506809
820,1.51,Ideal,H,SI1,61.3,56.0,7.44,7.4,4.55,5,8241.280932715761
821,1.0,Very Good,D,SI2,60.5,60.0,6.41,6.44,3.89,4,3913.654728967622
822,1.23,Very Good,J,VS2,62.9,59.0,6.8,6.85,4.29,6,7432.642047956806
823,1.31,Premium,I,VS2,60.4,59.0,7.16,7.05,4.29,6,7952.770158185374
824,1.16,Premium,G,SI1,63.0,58.0,6.7,6.66,4.21,5,5965.720450465782
825,1.11,Premium,G,VS2,60.4,58.0,6.76,6.72,4.07,6,6652.449882613957
826,1.33,Premium,I,VS1,61.5,58.0,7.06,7.02,4.33,7,9094.611686783543
827,1.42,Premium,H,SI1,62.3,58.0,7.15,7.19,4.47,5,7656.136808708623
828,1.04,Good,D,SI2,57.6,63.0,6.67,6.7,3.85,4,4173.718784081904
829,1.02,Very Good,H,SI1,62.8,59.0,6.33,6.38,3.99,5,5055.496257565792
830,1.15,Premium,G,SI1,62.2,56.0,6.76,6.68,4.18,5,5900.704436687212
831,1.52,Very Good,F,SI2,63.1,60.0,7.25,7.21,4.56,4,7294.487445453304
832,1.59,Very Good,H,VVS2,63.0,58.0,7.43,7.48,4.7,8,11796.837546067416
833,1.14,Premium,F,SI1,59.6,58.0,6.8,6.78,4.05,5,5835.688422908641
834,1.53,Premium,H,SI2,62.5,59.0,7.4,7.36,4.61,4,7359.503459231875
835,1.24,Premium,H,SI1,60.4,59.0,6.97,6.93,4.2,5,6485.848560694349
836,1.31,Very Good,H,VS2,60.4,58.0,7.04,7.09,4.27,6,7952.770158185374
837,1.02,Very Good,G,VS2,63.5,56.0,6.43,6.38,4.07,6,6067.305758606819
838,1.13,Very Good,I,VS1,61.7,54.0,6.71,6.74,4.15,7,7794.291411212125
839,1.27,Very Good,I,VS1,60.6,59.0,7.04,6.96,4.24,7,8704.515604112117
840,1.52,Ideal,I,VS1,62.4,57.0,7.32,7.36,4.58,7,10329.91594857639
841,1.27,Ideal,F,SI2,62.0,55.0,6.9,6.95,4.3,4,5669.0871009890325
842,1.06,Premium,D,VS2,62.3,59.0,6.48,6.52,4.05,6,6327.369813721103
843,1.07,Premium,D,IF,60.9,58.0,6.67,6.57,4.03,10,10439.623831663788
844,1.02,Premium,G,SI1,63.0,55.0,6.45,6.4,4.05,5,5055.496257565792
845,1.0,Very Good,H,SI1,63.4,56.0,6.37,6.34,4.03,5,4925.464230008651
846,1.2,Very Good,G,SI2,61.8,60.0,6.78,6.85,4.21,4,5213.975004539037
847,2.0,Premium,D,SI2,61.6,59.0,8.09,8.2,5.02,4,10415.256106824703
848,1.01,Very Good,H,SI2,63.4,55.0,6.35,6.29,4.01,4,3978.6707427461915
849,1.0,Premium,E,SI1,61.9,62.0,6.4,6.34,3.94,5,4925.464230008651
850,1.54,Premium,G,SI1,60.5,61.0,7.47,7.44,4.51,5,8436.328974051474
851,1.5,Good,D,SI2,60.2,65.0,7.37,7.34,4.43,4,7164.4554178961625
852,1.08,Good,E,SI2,63.7,57.0,6.54,6.49,4.15,4,4433.782839196188
853,1.0,Fair,F,SI2,65.5,56.0,6.3,6.19,4.09,4,3913.654728967622
854,1.01,Premium,E,SI1,61.7,56.0,6.44,6.39,3.96,5,4990.48024378722
855,1.73,Premium,G,VS2,62.9,58.0,7.65,7.58,4.79,6,10683.442736885348
856,1.02,Very Good,H,SI1,64.4,59.0,6.24,6.36,4.06,5,5055.496257565792
857,1.02,Ideal,G,VS2,62.3,55.0,6.45,6.48,4.03,6,6067.305758606819
858,1.08,Premium,I,SI2,62.7,57.0,6.57,6.53,4.11,4,4433.782839196188
859,1.21,Good,G,I1,64.0,59.0,6.78,6.73,4.32,1,2243.5625151945223
860,1.5,Premium,F,VS2,61.5,58.0,7.34,7.36,4.52,6,9188.074419978218
861,1.35,Very Good,J,VS1,62.1,56.0,7.04,7.1,4.39,7,9224.643714340686
862,1.1,Ideal,F,VS2,60.7,57.0,6.66,6.7,4.05,6,6587.433868835387
863,1.83,Fair,J,I1,70.0,58.0,7.34,7.28,5.12,1,6274.555369465916
864,1.0,Ideal,E,SI2,62.0,57.0,6.37,6.41,3.96,4,3913.654728967622
865,2.0,Very Good,H,SI1,63.3,59.0,8.02,8.0,5.07,5,11427.065607865732
866,2.03,Premium,G,SI1,61.9,59.0,8.14,8.09,5.02,5,11622.113649201443
867,1.0,Fair,F,SI2,65.5,54.0,6.2,6.16,4.05,4,3913.654728967622
868,1.51,Premium,F,VS2,61.6,58.0,7.32,7.35,4.52,6,9253.09043375679
869,1.16,Very Good,H,SI2,63.2,57.0,6.66,6.7,4.22,4,4953.910949424753
870,1.54,Very Good,D,SI1,63.0,59.0,7.31,7.35,4.62,5,8436.328974051474
871,2.07,Premium,H,SI1,61.1,58.0,8.27,8.2,5.03,5,11882.177704315729
872,1.54,Ideal,F,VS1,60.5,56.0,7.52,7.49,4.54,7,10459.94797613353
873,1.12,Premium,G,I1,60.4,59.0,6.71,6.67,0.0,1,1658.418391187386
874,1.0,Ideal,G,VVS2,62.8,53.9,6.37,6.42,4.02,8,7960.892733131734
875,1.01,Premium,I,VVS1,62.0,59.0,6.39,6.32,3.94,9,9037.718247951334
876,1.7,Good,I,I1,63.6,58.0,7.52,7.48,4.77,1,5429.347190344493
877,1.16,Ideal,J,SI1,60.7,57.0,6.83,6.77,4.13,5,5965.720450465782
878,1.0,Very Good,E,VVS2,61.7,55.0,6.38,6.42,3.95,8,7960.892733131734
879,1.2,Ideal,E,SI2,62.0,57.0,6.8,6.82,4.22,4,5213.975004539037
880,1.02,Good,G,VS2,63.7,57.0,6.24,6.31,4.0,6,6067.305758606819
881,1.51,Very Good,F,VS1,59.6,63.0,7.34,7.43,4.4,7,10264.899934797819
882,1.25,Ideal,I,SI2,61.4,55.0,6.92,6.99,4.27,4,5539.055073431891
883,1.29,Ideal,G,VS2,61.3,57.0,6.99,7.07,4.31,6,7822.738130628231
884,1.12,Ideal,F,VS1,61.8,56.0,6.67,6.69,4.13,7,7729.275397433556
885,1.71,Premium,G,VS1,62.7,58.0,7.66,7.62,4.79,7,11565.220210369234
886,1.54,Premium,G,SI1,61.0,59.0,7.43,7.38,4.52,5,8436.328974051474
887,1.02,Ideal,J,SI2,61.6,55.0,6.49,6.43,3.98,4,4043.686756524763
888,1.0,Very Good,F,VVS2,62.9,55.0,6.29,6.36,3.98,8,7960.892733131734
889,1.0,Premium,D,SI1,62.5,59.0,6.32,6.38,3.97,5,4925.464230008651
890,1.01,Ideal,H,VS1,61.5,56.0,6.48,6.43,3.97,7,7014.099245869276
891,1.05,Ideal,F,SI1,61.8,57.0,6.51,6.54,4.03,5,5250.544298901505
892,1.22,Ideal,G,VVS2,60.0,58.0,6.95,6.99,4.18,8,9391.245036260292
893,1.01,Very Good,G,SI2,60.8,63.0,6.4,6.36,3.88,4,3978.6707427461915
894,1.22,Very Good,E,VS2,59.5,60.0,6.91,7.0,4.14,6,7367.6260341782345
895,1.03,Very Good,F,SI1,60.6,63.0,6.47,6.5,3.93,5,5120.512271344362
896,1.57,Premium,F,SI1,62.0,58.0,7.47,7.41,4.61,5,8631.377015387186
897,1.01,Premium,F,VS2,63.0,58.0,6.43,6.36,4.03,6,6002.289744828247
898,1.57,Ideal,E,VS2,62.3,57.0,7.39,7.44,4.62,6,9643.186516428215
899,1.35,Premium,H,VS2,61.5,58.0,7.09,7.15,4.38,6,8212.834213299657
900,2.5,Fair,H,SI2,64.9,58.0,8.46,8.43,5.48,4,13666.056795753242
901,1.51,Ideal,I,SI2,61.2,58.0,7.33,7.42,4.51,4,7229.471431674732
902,1.01,Good,D,SI2,63.9,57.0,6.29,6.36,4.04,4,3978.6707427461915
903,1.51,Fair,G,SI2,65.5,55.0,7.14,7.08,4.66,4,7229.471431674732
904,1.01,Good,F,SI1,58.8,64.0,6.58,6.51,3.85,5,4990.48024378722
905,1.01,Very Good,G,VS2,63.2,55.0,6.39,6.34,4.02,6,6002.289744828247
906,1.51,Ideal,I,SI1,61.2,60.0,7.39,7.37,4.52,5,8241.280932715761
907,1.0,Good,I,SI1,57.6,61.0,6.56,6.52,3.77,5,4925.464230008651
908,1.63,Premium,I,SI1,61.7,58.0,7.54,7.51,4.64,5,9021.47309805861
909,1.02,Ideal,F,SI2,61.6,56.0,6.52,6.49,4.01,4,4043.686756524763
910,1.0,Ideal,H,SI2,62.5,54.0,6.32,6.38,3.97,4,3913.654728967622
911,1.02,Very Good,D,SI1,62.7,57.0,6.42,6.5,4.05,5,5055.496257565792
912,1.74,Premium,J,VS2,61.9,62.0,7.62,7.54,4.7,6,10748.45875066392
913,1.79,Premium,G,VS1,61.7,59.0,7.85,7.74,4.81,7,12085.3483205978
914,1.52,Good,E,I1,57.3,58.0,7.53,7.42,4.28,1,4259.058942330219
915,1.06,Ideal,G,SI2,62.2,55.0,6.56,6.53,4.07,4,4303.750811639047
916,1.52,Fair,J,VS1,65.4,58.0,7.22,7.17,4.7,7,10329.91594857639
917,2.0,Fair,I,VS1,58.5,68.0,8.26,8.15,4.8,7,13450.684609947786
918,1.79,Very Good,F,VS2,62.8,59.0,7.7,7.8,4.87,6,11073.538819556774
919,1.5,Good,I,I1,62.6,63.0,7.19,7.25,4.52,1,4129.026914773078
920,1.0,Premium,J,SI1,58.7,58.0,6.55,6.51,3.83,5,4925.464230008651
921,1.07,Very Good,J,VVS2,60.0,60.0,6.57,6.59,3.95,8,8416.00482958173
922,2.2,Ideal,J,SI1,61.5,57.0,8.41,8.37,5.16,5,12727.385883437151
923,1.52,Very Good,D,SI1,60.6,57.8,7.4,7.46,4.51,5,8306.296946494333
924,1.58,Premium,G,VS2,58.2,58.0,7.68,7.64,4.46,6,9708.202530206787
925,1.2,Good,I,SI1,65.0,59.0,6.51,6.57,4.25,5,6225.784505580066
926,1.16,Very Good,F,VS2,60.2,63.0,6.79,6.7,4.07,6,6977.529951506809
927,1.06,Ideal,G,VS2,61.8,57.0,6.52,6.56,4.04,6,6327.369813721103
928,1.54,Ideal,H,SI2,60.9,56.0,7.45,7.43,4.53,4,7424.519473010445
929,1.01,Very Good,D,VS2,60.4,58.0,6.47,6.57,3.94,6,6002.289744828247
930,1.0,Fair,G,VVS2,65.5,54.0,6.3,6.22,4.1,8,7960.892733131734
931,2.02,Very Good,H,SI2,59.9,55.0,8.17,8.28,4.93,4,10545.288134381846
932,2.43,Premium,I,SI2,62.2,60.0,8.59,8.53,5.33,4,13210.944699303249
933,1.71,Very Good,E,SI1,63.4,56.0,7.58,7.5,4.78,5,9541.601208287178
934,1.12,Premium,F,SI2,60.5,59.0,6.73,6.79,4.09,4,4693.846894310473
935,1.01,Fair,E,SI2,67.6,57.0,6.21,6.11,4.18,4,3978.6707427461915
936,1.05,Premium,G,SI2,60.1,60.0,6.58,6.66,3.98,4,4238.734797860476
937,2.02,Very Good,G,SI2,62.8,55.0,8.06,8.11,5.08,4,10545.288134381846
938,1.22,Premium,I,SI1,62.1,58.0,6.89,6.8,4.25,5,6355.816533137207
939,1.32,Very Good,H,SI1,62.4,58.0,7.02,7.09,4.4,5,7005.976670922917
940,2.2,Premium,I,SI2,63.0,59.0,8.22,8.19,5.17,4,11715.576382396119
941,1.0,Ideal,G,VS2,62.6,57.0,6.47,6.4,4.03,6,5937.273731049678
942,2.25,Ideal,I,SI2,62.4,57.0,8.39,8.32,5.21,4,12040.656451288976
943,1.13,Very Good,H,SI2,62.5,62.0,6.59,6.66,4.14,4,4758.8629080890405
944,1.5,Good,J,VS1,64.1,55.0,7.23,7.13,4.6,7,10199.883921019247
945,1.25,Ideal,G,SI1,62.5,54.0,6.88,6.85,4.29,5,6550.86457447292
946,1.01,Fair,E,SI2,60.0,60.0,6.48,6.38,3.86,4,3978.6707427461915
947,1.53,Ideal,H,SI1,62.3,57.0,7.41,7.36,4.6,5,8371.312960272904
948,2.24,Premium,I,SI2,61.9,58.0,8.29,8.36,5.15,4,11975.640437510405
949,1.12,Very Good,E,SI2,60.9,63.0,6.59,6.65,4.03,4,4693.846894310473
950,1.0,Premium,F,SI1,59.7,60.0,6.48,6.51,3.88,5,4925.464230008651
951,1.01,Ideal,H,SI1,62.4,53.0,6.42,6.47,4.02,5,4990.48024378722
952,1.12,Ideal,E,SI2,62.0,57.0,6.61,6.63,4.11,4,4693.846894310473
953,1.01,Very Good,I,SI1,64.2,55.0,6.28,6.34,4.05,5,4990.48024378722
954,1.01,Very Good,H,VS2,63.5,61.0,6.32,6.24,3.99,6,6002.289744828247
955,1.01,Fair,G,SI2,68.5,63.0,6.08,6.0,4.14,4,3978.6707427461915
956,1.09,Premium,G,VS2,59.9,56.0,6.73,6.59,3.99,6,6522.417855056816
957,1.01,Ideal,F,SI2,62.9,57.0,6.35,6.41,4.01,4,3978.6707427461915
958,1.5,Very Good,I,SI1,60.2,63.0,7.38,7.33,4.43,5,8176.264918937191
959,1.23,Ideal,G,VS2,61.5,54.0,6.92,6.89,4.25,6,7432.642047956806
960,1.58,Ideal,G,VS1,61.3,57.0,7.48,7.54,4.6,7,10720.012031247812
961,2.1,Premium,J,VS2,61.3,59.0,8.27,8.21,5.05,6,13089.035246692469
962,1.04,Ideal,H,VS1,62.7,55.0,6.43,6.49,4.05,7,7209.147287204989
963,1.35,Premium,J,SI1,61.1,61.0,7.13,7.1,4.35,5,7201.02471225863
964,1.06,Ideal,H,SI2,62.5,57.1,6.46,6.5,4.05,4,4303.750811639047
965,1.0,Very Good,F,VS2,61.6,56.0,6.42,6.47,3.97,6,5937.273731049678
966,1.23,Premium,F,VS2,60.8,59.0,6.9,6.94,4.21,6,7432.642047956806
967,1.08,Premium,G,VS1,61.5,61.0,6.62,6.55,4.05,7,7469.211342319273
968,1.5,Very Good,G,VVS2,60.9,56.0,7.34,7.37,4.48,8,11211.693422060276
969,1.01,Very Good,H,SI1,61.9,57.0,6.36,6.41,3.95,5,4990.48024378722
970,1.57,Ideal,J,VVS2,61.4,57.0,7.45,7.5,4.59,8,11666.805518510273
971,1.29,Ideal,J,VS2,60.9,58.0,7.05,7.0,4.28,6,7822.738130628231
972,1.25,Premium,G,VS1,61.8,58.0,6.94,6.91,4.28,7,8574.483576554976
973,1.11,Ideal,J,SI2,62.6,54.0,6.61,6.64,4.15,4,4628.830880531901
974,2.16,Premium,J,SI1,60.5,59.0,8.41,8.35,5.07,5,12467.321828322865
975,1.19,Premium,E,VS1,59.8,58.0,7.01,6.94,4.17,7,8184.387493883551
976,1.27,Premium,J,SI2,60.4,58.0,7.04,7.0,4.24,4,5669.0871009890325
977,1.22,Premium,H,VS1,58.9,59.0,7.02,6.96,4.12,7,8379.435535219263
978,1.76,Ideal,I,SI2,61.2,55.0,7.79,7.76,4.76,4,8854.871776139003
979,1.5,Good,H,SI2,63.6,60.0,7.3,7.23,4.63,4,7164.4554178961625
980,2.04,Premium,G,SI2,60.3,59.0,8.23,8.3,4.98,4,10675.32016193899
981,1.21,Ideal,I,VVS1,61.6,55.0,6.88,6.8,4.21,9,10338.03852352275
982,1.27,Ideal,F,VS2,62.8,56.0,6.9,6.86,4.32,6,7692.706103071088
983,1.01,Premium,F,SI1,60.6,58.0,6.54,6.49,3.95,5,4990.48024378722
984,1.8,Good,I,SI2,63.2,58.0,7.66,7.75,4.87,4,9114.935831253288
985,1.07,Ideal,D,IF,60.9,54.0,6.66,6.73,4.08,10,10439.623831663788
986,1.05,Ideal,F,VVS2,62.1,54.0,6.55,6.52,4.06,8,8285.97280202459
987,1.01,Premium,F,SI1,62.8,59.0,6.4,6.36,4.01,5,4990.48024378722
988,1.04,Premium,G,I1,62.2,58.0,6.46,6.41,4.0,1,1138.2902809588195
989,1.02,Very Good,D,SI2,63.4,59.0,6.41,6.37,4.05,4,4043.686756524763
990,1.13,Ideal,E,VS2,61.4,58.0,6.71,6.74,4.13,6,6782.481910171098
991,1.0,Premium,J,SI2,62.7,58.0,6.32,6.28,3.95,4,3913.654728967622
992,1.15,Premium,G,SI1,63.0,59.0,6.68,6.63,4.19,5,5900.704436687212
993,1.27,Premium,J,VVS1,60.1,58.0,7.06,6.99,4.22,9,10728.134606194175
994,1.2,Very Good,I,VS1,63.1,58.0,6.7,6.62,4.2,7,8249.403507662122
995,1.54,Fair,I,SI2,64.6,56.0,7.3,7.26,4.7,4,7424.519473010445
996,1.01,Premium,E,SI1,59.5,60.0,6.54,6.46,3.87,5,4990.48024378722
997,1.2,Premium,G,SI2,62.6,61.0,6.73,6.68,4.2,4,5213.975004539037
998,2.0,Very Good,H,SI2,61.0,57.0,8.02,8.18,4.94,4,10415.256106824703
999,1.6,Very Good,I,VS1,62.3,59.0,7.46,7.51,4.66,7,10850.044058804955
1000,1.09,Ideal,G,VVS2,61.8,56.0,6.58,6.62,4.08,8,8546.036857138874
1001,1.0,Premium,D,SI1,59.2,62.0,6.54,6.49,3.86,5,4925.464230008651
1002,1.2,Very Good,I,VS1,62.6,59.0,6.69,6.73,4.2,7,8249.403507662122
1003,1.21,Premium,G,VS1,62.7,58.0,6.76,6.85,4.27,7,8314.419521440692
1004,1.01,Premium,D,VVS2,62.4,58.0,6.44,6.39,4.0,8,8025.908746910305
1005,1.07,Premium,H,VS2,60.6,60.0,6.66,6.63,4.03,6,6392.385827499673
1006,1.04,Very Good,G,VVS2,62.8,54.0,6.39,6.5,4.05,8,8220.956788246018
1007,1.0,Premium,G,SI2,60.7,59.0,6.45,6.41,3.9,4,3913.654728967622
1008,1.03,Ideal,G,SI1,60.8,57.0,6.52,6.47,3.95,5,5120.512271344362
1009,1.0,Good,F,I1,64.2,59.0,6.26,6.3,4.03,1,878.2262258445353
1010,1.07,Ideal,H,VS2,62.1,57.0,6.53,6.49,4.04,6,6392.385827499673
1011,2.35,Premium,J,VS1,60.7,60.0,8.64,8.6,5.23,7,15726.245092197767
1012,1.11,Ideal,I,VS1,63.0,56.0,6.61,6.57,4.15,7,7664.259383654984
1013,1.36,Premium,I,VS1,62.0,59.0,7.1,7.06,4.39,7,9289.659728119255
1014,1.03,Very Good,H,SI2,60.9,57.0,6.5,6.58,3.98,4,4108.702770303333
1015,3.11,Fair,J,I1,65.9,57.0,9.15,9.02,5.98,1,14596.605133122977
1016,1.6,Very Good,D,SI2,60.6,58.0,7.55,7.61,4.59,4,7814.61555568187
1017,1.54,Very Good,J,VS1,63.5,57.0,7.27,7.37,4.65,7,10459.94797613353
1018,1.01,Premium,F,SI2,61.1,57.0,6.48,6.44,3.95,4,3978.6707427461915
1019,1.31,Ideal,H,VS1,62.5,56.0,6.95,7.03,4.37,7,8964.579659226401
1020,1.0,Premium,F,VS1,62.6,58.0,6.37,6.4,4.0,7,6949.083232090705
1021,1.07,Ideal,D,VS1,61.8,57.0,6.55,6.58,4.06,7,7404.195328540702
1022,1.05,Ideal,G,VS2,62.8,57.0,6.49,6.45,4.06,6,6262.353799942533
1023,1.5,Very Good,F,SI2,62.3,60.0,7.29,7.34,4.56,4,7164.4554178961625
1024,1.01,Very Good,D,VS2,63.1,60.0,6.39,6.35,4.02,6,6002.289744828247
1025,1.71,Good,H,VS2,63.7,58.0,7.57,7.54,4.81,6,10553.410709328205
1026,1.02,Fair,F,SI2,65.5,59.0,6.27,6.24,4.1,4,4043.686756524763
1027,1.05,Very Good,G,SI2,62.5,60.0,6.45,6.5,4.05,4,4238.734797860476
1028,1.36,Premium,E,VVS2,59.8,59.0,7.12,7.2,4.38,8,10301.469229160286
1029,1.2,Premium,H,SI2,62.4,57.0,6.83,6.75,4.24,4,5213.975004539037
1030,2.0,Very Good,G,SI2,63.5,55.0,8.03,7.93,5.07,4,10415.256106824703
1031,1.18,Ideal,E,SI2,60.9,57.0,6.86,6.89,4.19,4,5083.942976981894
1032,1.51,Ideal,H,SI1,61.9,57.0,7.37,7.32,4.55,5,8241.280932715761
1033,1.02,Ideal,G,VS2,62.8,57.0,6.36,6.45,4.02,6,6067.305758606819
1034,1.14,Ideal,G,VS2,62.0,55.0,6.68,6.77,4.17,6,6847.49792394967
1035,1.0,Good,H,SI1,62.7,60.0,6.24,6.3,3.93,5,4925.464230008651
1036,1.01,Ideal,G,SI1,61.1,58.0,6.43,6.49,3.95,5,4990.48024378722
1037,1.03,Ideal,J,SI1,62.3,57.0,6.48,6.43,4.02,5,5120.512271344362
1038,1.09,Ideal,H,SI1,61.9,57.0,6.63,6.58,4.09,5,5510.608354015787
