,carat,cut,color,clarity,depth,table,x,y,z,carat_range,price_predicted
3972,1.53,Very Good,E,VS2,61.2,60.0,7.49,7.4,4.56,bucket_4,4857.400954653938
3973,1.04,Ideal,G,VS2,61.6,55.0,6.51,6.55,4.02,bucket_4,4857.400954653938
3974,1.86,Very Good,J,VS2,62.5,55.0,7.81,7.9,4.91,bucket_4,4857.400954653938
3975,1.65,Ideal,J,SI1,62.5,56.0,7.59,7.54,4.73,bucket_4,4857.400954653938
3976,1.09,Premium,E,VVS2,59.9,59.0,6.73,6.7,4.02,bucket_4,4857.400954653938
3977,2.47,Premium,J,SI2,59.4,59.0,8.85,8.79,5.24,bucket_4,4857.400954653938
3978,1.07,Ideal,E,VVS2,61.8,54.0,6.56,6.61,4.07,bucket_4,4857.400954653938
3979,1.37,Ideal,I,VS2,61.5,55.0,7.18,7.2,4.42,bucket_4,4857.400954653938
3980,1.04,Premium,H,SI1,60.7,62.0,6.57,6.51,3.97,bucket_4,4857.400954653938
3981,2.0,Ideal,H,VS2,60.5,56.0,8.34,8.22,5.01,bucket_4,4857.400954653938
3982,1.51,Fair,G,I1,65.6,54.0,7.28,7.1,4.72,bucket_4,4857.400954653938
3983,1.06,Ideal,I,SI1,61.9,54.0,6.56,6.59,4.07,bucket_4,4857.400954653938
3984,1.28,Premium,G,VS1,60.9,58.0,7.09,7.01,4.29,bucket_4,4857.400954653938
3985,1.51,Very Good,I,SI1,63.1,56.0,7.28,7.33,4.61,bucket_4,4857.400954653938
3986,1.28,Very Good,F,VVS2,58.9,57.0,7.13,7.17,4.21,bucket_4,4857.400954653938
3987,1.28,Ideal,F,SI2,59.7,57.0,7.12,7.06,4.23,bucket_4,4857.400954653938
3988,1.23,Ideal,H,SI2,62.4,57.0,6.79,6.84,4.25,bucket_4,4857.400954653938
3989,1.11,Ideal,F,SI1,61.1,57.0,6.67,6.69,4.08,bucket_4,4857.400954653938
3990,1.71,Very Good,D,SI2,63.5,59.0,7.57,7.59,4.81,bucket_4,4857.400954653938
3991,1.5,Very Good,E,VS2,62.1,60.0,7.27,7.31,4.53,bucket_4,4857.400954653938
3992,1.57,Ideal,J,VVS2,61.4,57.0,7.5,7.45,4.59,bucket_4,4857.400954653938
3993,1.74,Premium,D,SI2,61.9,58.0,7.73,7.67,4.77,bucket_4,4857.400954653938
3994,2.26,Ideal,I,SI1,62.4,57.0,8.43,8.37,5.24,bucket_4,4857.400954653938
3995,1.09,Ideal,E,SI2,61.9,55.0,6.6,6.64,4.1,bucket_4,4857.400954653938
3996,1.54,Ideal,G,VS2,61.4,57.0,7.47,7.42,4.57,bucket_4,4857.400954653938
3997,2.09,Ideal,H,SI2,60.6,57.0,8.3,8.2,5.0,bucket_4,4857.400954653938
3998,1.5,Ideal,D,VS2,62.6,56.0,7.21,7.27,4.53,bucket_4,4857.400954653938
3999,1.17,Good,H,SI2,63.8,58.0,6.57,6.73,4.24,bucket_4,4857.400954653938
4000,1.3,Ideal,G,VS2,61.9,55.0,7.04,7.01,4.35,bucket_4,4857.400954653938
4001,1.21,Premium,J,VS2,61.9,58.0,6.84,6.79,4.22,bucket_4,4857.400954653938
4002,1.5,Ideal,I,VVS2,60.7,60.0,7.35,7.4,4.48,bucket_4,4857.400954653938
4003,1.04,Ideal,G,VS1,61.9,57.0,6.51,6.55,4.04,bucket_4,4857.400954653938
4004,1.12,Ideal,G,VVS2,61.6,55.0,6.68,6.74,4.13,bucket_4,4857.400954653938
4005,1.64,Premium,E,SI1,61.8,59.0,7.55,7.51,4.65,bucket_4,4857.400954653938
4006,1.52,Ideal,I,SI2,60.2,57.0,7.47,7.38,4.47,bucket_4,4857.400954653938
4007,2.05,Very Good,E,SI2,62.5,56.0,8.08,8.17,5.08,bucket_4,4857.400954653938
4008,1.39,Very Good,I,VS1,62.2,57.0,7.17,7.1,4.44,bucket_4,4857.400954653938
4009,1.28,Ideal,I,SI2,62.5,59.0,6.88,6.95,4.32,bucket_4,4857.400954653938
4010,1.13,Good,F,SI2,64.0,58.0,6.52,6.58,4.19,bucket_4,4857.400954653938
4011,1.13,Premium,G,SI2,61.5,59.0,6.73,6.69,4.13,bucket_4,4857.400954653938
4012,2.0,Fair,H,I1,66.8,57.0,7.81,7.72,5.19,bucket_4,4857.400954653938
4013,1.33,Premium,I,VS1,61.5,58.0,7.02,7.06,4.33,bucket_4,4857.400954653938
4014,1.22,Premium,I,SI2,62.3,58.0,6.85,6.8,4.25,bucket_4,4857.400954653938
4015,1.45,Premium,F,VS2,61.1,58.0,7.31,7.23,4.44,bucket_4,4857.400954653938
4016,1.2,Very Good,J,VS1,59.1,61.0,6.94,7.0,4.12,bucket_4,4857.400954653938
4017,1.04,Very Good,H,SI1,62.8,57.0,6.44,6.48,4.06,bucket_4,4857.400954653938
4018,1.5,Fair,H,SI1,65.0,57.0,7.1,7.06,4.6,bucket_4,4857.400954653938
4019,1.07,Ideal,E,SI2,61.4,57.0,6.62,6.57,4.05,bucket_4,4857.400954653938
4020,1.68,Ideal,D,SI2,62.7,55.0,7.45,7.58,4.71,bucket_4,4857.400954653938
4021,1.39,Ideal,G,IF,60.6,55.0,7.27,7.21,4.39,bucket_4,4857.400954653938
4022,1.31,Very Good,J,SI1,62.3,55.0,6.98,7.02,4.36,bucket_4,4857.400954653938
4023,1.39,Very Good,G,VS2,62.6,56.0,7.08,7.11,4.44,bucket_4,4857.400954653938
4024,1.45,Fair,J,SI2,58.6,68.0,7.45,7.33,4.34,bucket_4,4857.400954653938
4025,1.5,Very Good,H,VS2,63.4,57.0,7.27,7.2,4.59,bucket_4,4857.400954653938
4026,1.3,Premium,H,SI2,60.7,59.0,7.06,7.0,4.27,bucket_4,4857.400954653938
4027,1.53,Premium,E,SI1,61.3,59.0,7.35,7.4,4.52,bucket_4,4857.400954653938
4028,1.07,Premium,D,SI2,62.6,61.0,6.49,6.42,4.04,bucket_4,4857.400954653938
4029,2.01,Very Good,I,VS1,63.5,59.0,8.03,7.93,5.07,bucket_4,4857.400954653938
4030,2.03,Premium,H,I1,59.4,59.0,8.31,8.22,4.91,bucket_4,4857.400954653938
4031,1.22,Premium,H,SI1,60.6,60.0,6.92,6.85,4.17,bucket_4,4857.400954653938
4032,1.24,Ideal,G,VVS1,62.3,56.0,6.86,6.89,4.28,bucket_4,4857.400954653938
4033,2.01,Very Good,I,SI1,61.8,62.0,7.98,8.07,4.96,bucket_4,4857.400954653938
4034,1.51,Ideal,G,VS2,61.9,57.0,7.37,7.3,4.54,bucket_4,4857.400954653938
4035,1.08,Premium,D,VS2,61.2,60.0,6.63,6.61,4.05,bucket_4,4857.400954653938
4036,1.06,Ideal,G,VVS2,61.6,56.3,6.53,6.56,4.03,bucket_4,4857.400954653938
4037,1.53,Very Good,E,SI1,63.5,58.0,7.35,7.29,4.65,bucket_4,4857.400954653938
4038,1.2,Very Good,F,IF,62.3,60.0,6.74,6.8,4.22,bucket_4,4857.400954653938
4039,2.25,Fair,H,I1,67.7,58.0,8.01,7.97,5.41,bucket_4,4857.400954653938
4040,1.2,Ideal,I,VS2,62.5,56.0,6.77,6.74,4.22,bucket_4,4857.400954653938
4041,1.1,Premium,D,VS2,60.0,59.0,6.67,6.6,3.98,bucket_4,4857.400954653938
4042,1.04,Ideal,G,VS2,62.6,55.0,6.45,6.49,4.05,bucket_4,4857.400954653938
4043,2.33,Ideal,I,VS2,62.4,57.0,8.52,8.47,5.31,bucket_4,4857.400954653938
4044,1.2,Good,H,SI2,64.1,57.0,6.68,6.65,4.27,bucket_4,4857.400954653938
4045,2.02,Ideal,J,SI2,62.7,56.9,8.03,8.07,5.05,bucket_4,4857.400954653938
4046,1.51,Good,H,VVS2,63.1,59.0,7.26,7.28,4.59,bucket_4,4857.400954653938
4047,2.05,Premium,I,VS2,62.5,59.0,8.07,8.12,5.06,bucket_4,4857.400954653938
4048,2.01,Very Good,J,SI1,61.6,60.0,7.99,8.02,4.93,bucket_4,4857.400954653938
4049,1.07,Very Good,F,VVS1,60.2,58.0,6.57,6.65,3.98,bucket_4,4857.400954653938
4050,1.06,Very Good,F,SI2,60.0,59.0,6.6,6.63,3.97,bucket_4,4857.400954653938
4051,2.41,Premium,H,SI2,58.7,61.0,8.85,8.76,5.17,bucket_4,4857.400954653938
4052,1.1,Ideal,G,SI1,62.2,56.6,6.56,6.6,4.09,bucket_4,4857.400954653938
4053,2.01,Premium,F,SI2,61.3,61.0,8.02,7.96,4.9,bucket_4,4857.400954653938
4054,1.23,Ideal,F,SI2,62.3,58.0,6.8,6.84,4.25,bucket_4,4857.400954653938
4055,2.01,Good,J,SI1,59.6,61.0,8.08,8.14,4.83,bucket_4,4857.400954653938
4056,1.54,Very Good,G,SI2,61.5,61.0,7.35,7.42,4.54,bucket_4,4857.400954653938
4057,1.06,Very Good,G,VS1,63.4,57.0,6.48,6.45,4.1,bucket_4,4857.400954653938
4058,1.25,Ideal,G,SI2,61.6,57.0,6.91,6.98,4.28,bucket_4,4857.400954653938
4059,1.2,Ideal,F,VS2,62.3,56.0,6.79,6.82,4.24,bucket_4,4857.400954653938
4060,1.04,Good,G,VS1,63.8,57.0,6.4,6.43,4.09,bucket_4,4857.400954653938
4061,1.57,Premium,I,VS2,62.5,58.0,7.5,7.42,4.66,bucket_4,4857.400954653938
4062,1.52,Premium,H,VS2,61.1,61.0,7.4,7.36,4.51,bucket_4,4857.400954653938
4063,1.5,Ideal,J,VVS1,62.2,59.0,7.3,7.32,4.55,bucket_4,4857.400954653938
4064,1.06,Premium,D,SI2,62.5,56.0,6.61,6.47,4.09,bucket_4,4857.400954653938
4065,1.1,Ideal,G,VS1,61.3,57.0,6.66,6.59,4.06,bucket_4,4857.400954653938
4066,2.28,Premium,J,VS2,62.4,58.0,8.45,8.35,5.24,bucket_4,4857.400954653938
4067,1.52,Premium,I,SI1,62.8,62.0,7.29,7.23,4.56,bucket_4,4857.400954653938
4068,1.5,Ideal,G,SI2,63.0,57.0,7.31,7.2,4.57,bucket_4,4857.400954653938
4069,1.11,Premium,G,SI1,62.3,58.0,6.61,6.52,4.09,bucket_4,4857.400954653938
4070,1.22,Premium,I,VS2,62.9,58.0,6.8,6.75,4.26,bucket_4,4857.400954653938
4071,1.07,Ideal,F,VS2,62.0,57.0,6.5,6.47,4.08,bucket_4,4857.400954653938
4072,1.53,Ideal,H,SI2,61.2,56.0,7.46,7.43,4.56,bucket_4,4857.400954653938
4073,1.2,Ideal,G,VS2,62.8,54.0,6.75,6.79,4.25,bucket_4,4857.400954653938
4074,2.18,Premium,J,SI2,62.6,58.0,8.25,8.23,5.16,bucket_4,4857.400954653938
4075,1.21,Ideal,F,SI2,61.5,57.0,6.88,6.82,4.21,bucket_4,4857.400954653938
4076,1.27,Ideal,I,SI2,62.1,56.0,6.96,6.92,4.31,bucket_4,4857.400954653938
4077,1.23,Very Good,H,VVS1,62.5,58.0,6.77,6.82,4.25,bucket_4,4857.400954653938
4078,1.1,Very Good,I,SI1,63.5,57.0,6.55,6.53,4.15,bucket_4,4857.400954653938
4079,1.25,Ideal,G,VS2,60.9,57.0,6.96,6.99,4.25,bucket_4,4857.400954653938
4080,1.16,Ideal,E,SI1,61.9,57.0,6.72,6.76,4.17,bucket_4,4857.400954653938
4081,1.05,Premium,H,SI1,61.9,58.0,6.45,6.5,4.01,bucket_4,4857.400954653938
4082,1.44,Very Good,H,SI2,58.2,61.0,7.45,7.51,4.35,bucket_4,4857.400954653938
4083,1.13,Very Good,D,VS2,62.9,58.0,6.59,6.63,4.16,bucket_4,4857.400954653938
4084,2.02,Very Good,I,VS2,63.2,53.0,8.09,8.18,5.14,bucket_4,4857.400954653938
4085,1.16,Premium,G,VVS1,61.6,55.0,6.85,6.72,4.18,bucket_4,4857.400954653938
4086,1.07,Premium,E,VS1,62.0,60.0,6.58,6.49,4.05,bucket_4,4857.400954653938
4087,1.2,Ideal,I,VS1,62.1,56.5,6.8,6.84,4.23,bucket_4,4857.400954653938
4088,1.12,Ideal,F,VVS2,61.4,57.0,6.69,6.66,4.1,bucket_4,4857.400954653938
4089,1.37,Premium,E,SI2,61.0,57.0,7.25,7.19,4.4,bucket_4,4857.400954653938
4090,1.16,Ideal,H,SI1,62.2,54.0,6.72,6.75,4.19,bucket_4,4857.400954653938
4091,1.09,Ideal,F,VS1,60.6,57.0,6.62,6.64,4.02,bucket_4,4857.400954653938
4092,1.22,Premium,F,SI2,62.5,57.0,6.78,6.73,4.22,bucket_4,4857.400954653938
4093,1.3,Very Good,H,SI2,62.8,58.0,6.93,7.01,4.38,bucket_4,4857.400954653938
4094,1.72,Ideal,G,VS2,62.8,57.0,7.65,7.58,4.78,bucket_4,4857.400954653938
4095,1.5,Premium,H,SI2,62.3,59.0,7.27,7.21,4.52,bucket_4,4857.400954653938
4096,1.24,Premium,H,SI2,61.2,57.0,7.02,6.87,4.25,bucket_4,4857.400954653938
4097,1.06,Very Good,H,VS2,62.4,56.0,6.49,6.56,4.07,bucket_4,4857.400954653938
4098,1.11,Premium,I,VS2,60.4,58.0,6.79,6.73,4.08,bucket_4,4857.400954653938
4099,1.24,Very Good,J,SI1,61.6,60.0,6.89,6.95,4.26,bucket_4,4857.400954653938
4100,1.07,Premium,G,SI2,62.9,59.0,6.58,6.51,4.12,bucket_4,4857.400954653938
4101,1.09,Premium,H,SI1,61.6,57.0,6.63,6.59,4.07,bucket_4,4857.400954653938
4102,1.15,Ideal,G,VS2,61.6,55.0,6.74,6.76,4.16,bucket_4,4857.400954653938
4103,1.26,Premium,I,SI2,60.1,59.0,7.0,6.91,4.18,bucket_4,4857.400954653938
4104,1.06,Premium,E,SI2,60.5,60.0,6.67,6.61,4.02,bucket_4,4857.400954653938
4105,1.1,Very Good,J,VS1,60.9,59.0,6.65,6.74,4.08,bucket_4,4857.400954653938
4106,1.04,Ideal,G,VS1,61.2,58.0,6.5,6.53,3.99,bucket_4,4857.400954653938
4107,1.52,Ideal,F,VS2,62.5,55.0,7.42,7.31,4.6,bucket_4,4857.400954653938
4108,2.05,Premium,I,SI1,61.2,57.0,8.24,8.21,5.03,bucket_4,4857.400954653938
4109,1.63,Ideal,I,SI1,61.3,56.0,7.64,7.56,4.66,bucket_4,4857.400954653938
4110,1.32,Ideal,G,VS1,62.6,56.0,7.05,7.0,4.4,bucket_4,4857.400954653938
4111,2.05,Premium,H,SI2,62.5,58.0,8.12,8.08,5.06,bucket_4,4857.400954653938
4112,1.51,Good,I,VS2,62.2,59.0,7.19,7.3,4.51,bucket_4,4857.400954653938
4113,1.14,Very Good,D,IF,59.1,58.0,6.83,6.9,4.06,bucket_4,4857.400954653938
4114,2.01,Good,F,SI2,58.1,64.0,8.23,8.19,4.77,bucket_4,4857.400954653938
4115,1.5,Very Good,H,IF,63.0,59.0,7.23,7.3,4.58,bucket_4,4857.400954653938
4116,1.15,Ideal,H,VS1,62.7,57.0,6.68,6.64,4.17,bucket_4,4857.400954653938
4117,2.05,Premium,G,SI2,60.1,59.0,8.2,8.3,4.96,bucket_4,4857.400954653938
4118,2.06,Ideal,G,SI2,62.3,56.0,8.16,8.09,5.06,bucket_4,4857.400954653938
4119,1.33,Ideal,F,VVS2,61.9,55.0,7.02,7.07,4.36,bucket_4,4857.400954653938
4120,1.04,Ideal,I,SI1,63.0,56.0,6.49,6.39,4.06,bucket_4,4857.400954653938
4121,1.21,Very Good,F,SI2,61.5,61.0,6.77,6.82,4.18,bucket_4,4857.400954653938
4122,1.2,Ideal,F,VVS1,62.0,56.0,6.76,6.82,4.21,bucket_4,4857.400954653938
4123,1.21,Good,E,VS1,61.7,58.0,6.73,6.78,4.17,bucket_4,4857.400954653938
4124,1.21,Very Good,G,VS2,62.3,58.0,6.76,6.8,4.22,bucket_4,4857.400954653938
4125,1.04,Ideal,H,SI1,61.6,55.0,6.51,6.54,4.02,bucket_4,4857.400954653938
4126,1.51,Good,G,VS1,64.0,57.0,7.31,7.2,4.64,bucket_4,4857.400954653938
4127,1.6,Good,E,SI1,63.6,58.0,7.38,7.44,4.71,bucket_4,4857.400954653938
4128,1.2,Premium,I,VS2,62.2,61.0,6.74,6.73,4.19,bucket_4,4857.400954653938
4129,2.12,Ideal,D,SI2,62.9,55.0,8.17,8.14,5.13,bucket_4,4857.400954653938
4130,1.05,Premium,F,VS2,62.3,59.0,6.5,6.46,4.04,bucket_4,4857.400954653938
4131,1.13,Very Good,E,SI2,60.3,58.0,6.78,6.86,4.11,bucket_4,4857.400954653938
4132,1.23,Ideal,J,VS2,61.7,57.0,6.87,6.8,4.22,bucket_4,4857.400954653938
4133,1.05,Very Good,G,SI2,63.2,54.0,6.52,6.49,4.11,bucket_4,4857.400954653938
4134,1.62,Premium,F,VS1,61.3,57.0,7.6,7.55,4.64,bucket_4,4857.400954653938
4135,2.02,Good,F,SI2,61.9,61.0,8.06,8.02,4.98,bucket_4,4857.400954653938
4136,1.2,Fair,F,SI2,63.4,60.0,6.56,6.65,4.19,bucket_4,4857.400954653938
4137,1.5,Premium,H,VS2,62.4,59.0,7.29,7.32,4.56,bucket_4,4857.400954653938
4138,1.13,Ideal,H,SI1,62.3,56.0,6.69,6.66,4.16,bucket_4,4857.400954653938
4139,1.21,Premium,H,VS2,60.5,60.0,6.95,6.9,4.19,bucket_4,4857.400954653938
4140,1.09,Premium,H,SI2,62.0,57.0,6.61,6.55,4.08,bucket_4,4857.400954653938
4141,1.11,Ideal,H,SI2,62.6,56.0,6.58,6.65,4.14,bucket_4,4857.400954653938
4142,1.04,Ideal,G,VS2,61.4,57.0,6.53,6.5,4.0,bucket_4,4857.400954653938
4143,1.07,Premium,D,SI1,60.2,55.0,6.68,6.64,4.01,bucket_4,4857.400954653938
4144,1.33,Premium,H,VS2,60.7,59.0,7.08,7.13,4.31,bucket_4,4857.400954653938
4145,2.02,Premium,E,SI2,60.4,57.0,8.21,8.18,4.95,bucket_4,4857.400954653938
4146,2.04,Premium,H,SI1,62.2,60.0,8.07,8.0,5.0,bucket_4,4857.400954653938
4147,1.97,Very Good,H,VS2,62.9,59.0,7.9,8.01,5.0,bucket_4,4857.400954653938
4148,1.13,Premium,H,SI2,61.1,59.0,6.73,6.65,4.09,bucket_4,4857.400954653938
4149,1.6,Premium,I,SI1,62.1,58.0,7.51,7.47,4.65,bucket_4,4857.400954653938
4150,1.06,Ideal,I,SI1,61.8,55.0,6.54,6.57,4.04,bucket_4,4857.400954653938
4151,1.09,Ideal,F,SI1,62.0,56.0,6.61,6.59,4.09,bucket_4,4857.400954653938
4152,1.18,Very Good,E,I1,62.5,58.0,6.62,6.75,4.18,bucket_4,4857.400954653938
4153,1.11,Ideal,I,SI1,61.4,60.0,6.61,6.65,4.07,bucket_4,4857.400954653938
4154,1.27,Premium,I,VS1,59.5,61.0,7.08,7.04,4.2,bucket_4,4857.400954653938
4155,1.71,Good,I,VS1,63.7,58.0,7.58,7.54,4.81,bucket_4,4857.400954653938
4156,1.06,Premium,H,VS2,62.6,58.0,6.54,6.49,4.08,bucket_4,4857.400954653938
4157,1.3,Premium,H,SI2,60.4,61.0,7.09,7.04,4.27,bucket_4,4857.400954653938
4158,1.18,Ideal,E,I1,61.6,56.0,6.82,6.79,4.19,bucket_4,4857.400954653938
4159,1.7,Very Good,F,VS2,60.8,60.0,7.65,7.68,4.66,bucket_4,4857.400954653938
4160,2.15,Premium,G,SI2,58.9,58.0,8.46,8.41,4.97,bucket_4,4857.400954653938
4161,1.17,Very Good,H,SI1,59.6,62.0,6.88,6.82,4.08,bucket_4,4857.400954653938
4162,1.71,Premium,J,SI1,62.9,58.0,7.64,7.58,4.79,bucket_4,4857.400954653938
4163,1.2,Very Good,E,VS2,60.7,59.0,6.79,6.86,4.14,bucket_4,4857.400954653938
4164,1.23,Good,D,I1,63.7,58.0,6.79,6.72,4.3,bucket_4,4857.400954653938
4165,1.8,Premium,I,SI2,61.8,59.0,7.9,7.8,4.85,bucket_4,4857.400954653938
4166,1.51,Ideal,H,VS2,62.5,56.0,7.37,7.33,4.57,bucket_4,4857.400954653938
4167,1.68,Ideal,G,VS2,62.5,54.0,7.61,7.64,4.76,bucket_4,4857.400954653938
4168,1.1,Premium,F,SI1,59.5,59.0,6.7,6.77,4.01,bucket_4,4857.400954653938
4169,1.25,Ideal,F,VVS1,62.2,56.0,6.89,6.93,4.3,bucket_4,4857.400954653938
4170,1.55,Ideal,E,VVS2,62.5,55.0,7.38,7.4,4.62,bucket_4,4857.400954653938
4171,1.71,Ideal,J,VS1,62.1,55.0,7.73,7.65,4.78,bucket_4,4857.400954653938
4172,1.51,Fair,E,VS2,65.0,58.0,7.06,7.12,4.61,bucket_4,4857.400954653938
4173,1.04,Good,J,SI1,64.2,58.0,6.42,6.34,4.1,bucket_4,4857.400954653938
4174,1.5,Premium,E,VS2,61.8,59.0,7.38,7.31,4.54,bucket_4,4857.400954653938
4175,2.02,Very Good,H,VS2,62.7,58.0,7.96,8.01,5.01,bucket_4,4857.400954653938
4176,1.04,Ideal,G,VS2,61.9,54.0,6.53,6.56,4.05,bucket_4,4857.400954653938
4177,1.54,Premium,I,SI1,61.8,57.0,7.43,7.37,4.57,bucket_4,4857.400954653938
4178,1.52,Good,J,SI1,63.6,60.0,7.25,7.21,4.6,bucket_4,4857.400954653938
4179,1.1,Premium,E,SI2,60.7,58.0,6.77,6.65,4.07,bucket_4,4857.400954653938
4180,1.5,Ideal,H,SI1,61.3,57.0,7.38,7.4,4.53,bucket_4,4857.400954653938
4181,1.75,Good,I,VS1,58.3,59.0,7.92,7.97,4.63,bucket_4,4857.400954653938
4182,1.51,Ideal,F,VS2,62.4,53.0,7.37,7.32,4.58,bucket_4,4857.400954653938
4183,1.2,Good,G,VS2,65.2,56.0,6.61,6.67,4.33,bucket_4,4857.400954653938
4184,1.51,Premium,I,VS1,60.0,58.0,7.51,7.45,4.49,bucket_4,4857.400954653938
4185,1.75,Premium,G,VS1,59.6,60.0,7.9,7.76,4.67,bucket_4,4857.400954653938
4186,1.15,Very Good,F,SI1,62.5,59.0,6.62,6.69,4.16,bucket_4,4857.400954653938
4187,2.16,Premium,J,VVS1,61.5,58.0,8.36,8.26,5.11,bucket_4,4857.400954653938
4188,1.07,Ideal,H,SI2,59.2,57.0,6.7,6.64,3.95,bucket_4,4857.400954653938
4189,1.6,Premium,I,VS2,60.2,58.0,7.63,7.56,4.57,bucket_4,4857.400954653938
4190,1.5,Very Good,H,VS1,60.7,58.0,7.35,7.42,4.48,bucket_4,4857.400954653938
4191,1.51,Very Good,I,VS1,63.1,53.0,7.34,7.25,4.6,bucket_4,4857.400954653938
4192,2.0,Premium,J,VS1,63.0,58.0,8.04,7.99,5.05,bucket_4,4857.400954653938
4193,1.26,Ideal,H,SI1,61.9,57.0,6.88,6.93,4.27,bucket_4,4857.400954653938
4194,1.04,Very Good,D,SI2,63.1,58.0,6.39,6.33,4.01,bucket_4,4857.400954653938
4195,2.01,Fair,I,SI2,66.5,61.0,7.81,7.75,5.17,bucket_4,4857.400954653938
4196,1.22,Premium,E,VS2,62.2,55.0,6.91,6.85,4.28,bucket_4,4857.400954653938
4197,2.2,Ideal,I,VS1,61.4,57.0,8.41,8.37,5.15,bucket_4,4857.400954653938
4198,2.0,Very Good,J,SI1,62.2,59.0,7.92,7.97,4.94,bucket_4,4857.400954653938
4199,1.09,Premium,D,SI2,61.2,60.0,6.6,6.64,4.05,bucket_4,4857.400954653938
4200,1.24,Premium,E,SI2,60.8,57.0,6.98,6.94,4.23,bucket_4,4857.400954653938
4201,1.13,Ideal,H,SI1,62.3,56.0,6.66,6.69,4.16,bucket_4,4857.400954653938
4202,1.54,Ideal,I,VS2,60.2,59.0,7.52,7.57,4.54,bucket_4,4857.400954653938
4203,1.18,Ideal,G,VVS1,61.1,57.0,6.78,6.84,4.16,bucket_4,4857.400954653938
4204,1.06,Premium,H,SI1,61.0,58.0,6.61,6.57,4.02,bucket_4,4857.400954653938
4205,2.01,Premium,I,VS2,60.3,62.0,8.13,8.08,4.89,bucket_4,4857.400954653938
4206,1.53,Ideal,E,SI1,62.3,54.2,7.35,7.38,4.59,bucket_4,4857.400954653938
4207,1.21,Very Good,F,SI1,59.4,56.0,6.95,7.0,4.14,bucket_4,4857.400954653938
4208,1.5,Premium,E,SI2,62.7,56.0,7.38,7.33,4.61,bucket_4,4857.400954653938
4209,1.05,Premium,G,IF,60.6,60.0,6.57,6.59,3.99,bucket_4,4857.400954653938
4210,1.18,Premium,E,SI2,62.5,60.0,6.74,6.7,4.2,bucket_4,4857.400954653938
4211,1.08,Ideal,E,VVS2,61.0,56.0,6.64,6.67,4.06,bucket_4,4857.400954653938
4212,1.1,Ideal,F,SI2,60.4,55.0,6.77,6.73,4.08,bucket_4,4857.400954653938
4213,1.72,Premium,I,VVS2,62.7,58.0,7.6,7.54,4.75,bucket_4,4857.400954653938
4214,1.2,Premium,G,SI2,59.9,59.0,6.92,6.98,4.16,bucket_4,4857.400954653938
4215,2.14,Premium,F,SI2,58.2,61.0,8.5,8.45,4.93,bucket_4,4857.400954653938
4216,1.5,Premium,I,VVS2,60.2,58.0,7.5,7.34,4.47,bucket_4,4857.400954653938
4217,1.19,Ideal,H,VS1,62.5,54.0,6.78,6.82,4.25,bucket_4,4857.400954653938
4218,2.01,Very Good,H,I1,58.1,63.0,8.3,8.19,4.79,bucket_4,4857.400954653938
4219,1.42,Premium,F,SI2,59.7,57.0,7.33,7.3,4.37,bucket_4,4857.400954653938
4220,1.2,Very Good,I,VS2,61.7,59.0,6.83,6.88,4.23,bucket_4,4857.400954653938
4221,1.71,Very Good,H,VS1,62.0,56.0,7.64,7.68,4.75,bucket_4,4857.400954653938
4222,1.61,Very Good,E,SI1,62.3,57.0,7.43,7.47,4.64,bucket_4,4857.400954653938
4223,1.2,Ideal,H,VS1,61.9,57.0,6.77,6.73,4.18,bucket_4,4857.400954653938
4224,1.51,Premium,H,SI1,58.0,59.0,7.57,7.54,4.38,bucket_4,4857.400954653938
4225,1.05,Ideal,E,VVS2,62.4,56.0,6.49,6.52,4.06,bucket_4,4857.400954653938
4226,1.15,Premium,G,SI2,62.7,58.0,6.71,6.69,4.2,bucket_4,4857.400954653938
4227,1.27,Ideal,J,SI2,61.2,56.0,6.99,6.95,4.27,bucket_4,4857.400954653938
4228,1.1,Very Good,D,SI2,61.1,58.0,6.61,6.69,4.06,bucket_4,4857.400954653938
4229,1.88,Very Good,I,VS2,62.2,57.0,7.79,7.86,4.87,bucket_4,4857.400954653938
4230,1.53,Premium,J,VVS1,61.6,58.0,7.4,7.37,4.55,bucket_4,4857.400954653938
4231,2.11,Premium,J,SI2,60.7,60.0,8.27,8.2,5.0,bucket_4,4857.400954653938
4232,1.07,Ideal,G,SI2,61.1,57.0,6.61,6.65,4.05,bucket_4,4857.400954653938
4233,1.4,Premium,D,VS1,62.8,58.0,7.17,7.07,4.47,bucket_4,4857.400954653938
4234,1.52,Very Good,D,SI2,59.1,58.0,7.45,7.48,4.41,bucket_4,4857.400954653938
4235,1.12,Very Good,G,I1,61.2,63.0,6.68,6.59,4.05,bucket_4,4857.400954653938
4236,1.31,Ideal,F,SI2,62.7,57.0,7.05,6.98,4.4,bucket_4,4857.400954653938
4237,1.43,Very Good,G,VS2,62.2,58.0,7.15,7.18,4.46,bucket_4,4857.400954653938
4238,1.04,Premium,H,VVS1,60.4,58.0,6.58,6.53,3.96,bucket_4,4857.400954653938
4239,1.7,Very Good,I,SI1,61.9,62.0,7.52,7.58,4.67,bucket_4,4857.400954653938
4240,1.53,Very Good,G,VVS2,62.5,57.0,7.33,7.38,4.6,bucket_4,4857.400954653938
4241,2.52,Premium,I,SI1,58.5,59.0,8.9,8.87,5.2,bucket_4,4857.400954653938
